trans_id,CUSTOMERACCID,type,operation,TransactionType,Debit,Credit,amount,balance,bankID,BranchID,Channel,TransactionDate
T01621984,2541,Debit,Cash Withdrawal,1,14100,0,14100,24420.8,1,200,5,1/3/2019 13:06
T03196935,2542,Credit,Credit in Cash,,0,42939,42939,119498,1,285,5,1/3/2019 15:04
T03170297,2543,Debit,Credit Card Withdrawal,,6300,0,6300,32084,1,296,5,1/3/2019 10:56
T03147351,2544,Debit,Cash Withdrawal,1,3360,0,3360,45772.8,1,205,5,1/3/2019 14:36
T03197140,2545,Debit,Cash Withdrawal,1,38900,0,38900,80598,1,285,5,1/3/2019 11:02
T03183700,2546,Debit,Cash Withdrawal,1,11700,0,11700,36994.1,1,258,5,1/3/2019 11:02
T00359216,2547,Debit,Cash Withdrawal,1,1760,0,1760,30891,1,112,5,1/3/2019 10:37
T00358981,2548,Debit,Cash Withdrawal,1,2280,0,2280,25943.2,1,28,5,1/3/2019 16:31
T00395756,2549,Debit,Credit Card Withdrawal,,700,0,700,62714.8,1,105,5,1/3/2019 15:52
T00398575,2550,Debit,Cash Withdrawal,1,180,0,180,33324.9,1,286,5,1/3/2019 11:10
T00398817,2551,Debit,Cash Withdrawal,1,2600,0,2600,18829.8,1,25,5,1/3/2019 8:19
T00398802,2552,Debit,Cash Withdrawal,1,2200,0,2200,16629.8,1,25,5,1/3/2019 10:42
T00437222,2553,Debit,Cash Withdrawal,1,900,0,900,80718.9,1,315,5,1/3/2019 16:43
T00436610,2554,Debit,Cash Withdrawal,1,1000,0,1000,25194,1,153,5,1/3/2019 13:55
T00747226,2555,Debit,Cash Withdrawal,1,1200,0,1200,48314,1,269,5,1/3/2019 16:10
T00745987,2556,Credit,Credit in Cash,,0,6900,6900,22197.2,1,315,5,1/3/2019 15:01
T00748123,2557,Credit,Credit in Cash,,0,2400,2400,19786.9,1,244,5,1/3/2019 14:14
T00750128,2558,Debit,Cash Withdrawal,1,1100,0,1100,28180.2,1,96,5,1/3/2019 10:37
T00745681,2559,Credit,Credit in Cash,,0,8500,8500,16737.8,1,318,5,1/3/2019 9:56
T00749084,2560,Debit,Credit Card Withdrawal,,1200,0,1200,48680.9,1,282,5,1/3/2019 16:58
T00315065,2561,Credit,Credit in Cash,,0,600,600,30236.7,1,208,5,1/3/2019 11:25
T00313531,2562,Debit,Cash Withdrawal,1,1500,0,1500,28053.6,1,167,5,1/3/2019 13:36
T00313536,2563,Debit,Cash Withdrawal,1,1800,0,1800,29553.6,1,167,5,1/3/2019 10:06
T00314401,2564,Debit,Cash Withdrawal,1,3360,0,3360,39765.6,1,207,5,1/3/2019 13:52
T00312719,2565,Debit,Cash Withdrawal,1,6000,0,6000,52348.4,1,95,5,1/3/2019 10:55
T00313261,2566,Debit,Cash Withdrawal,1,2160,0,2160,15657.7,1,274,5,1/3/2019 9:24
T00316778,2567,Debit,Cash Withdrawal,1,2400,0,2400,69032.3,1,254,5,1/3/2019 10:45
T00316028,2568,Debit,Cash Withdrawal,1,880,0,880,21927.8,1,167,5,1/3/2019 8:52
T00318670,2569,Debit,Cash Withdrawal,1,1520,0,1520,29182.1,1,227,5,1/3/2019 9:59
T01156663,2570,Debit,Cash Withdrawal,1,3900,0,3900,57507.1,1,54,5,1/3/2019 10:53
T01158479,2571,Debit,Cash Withdrawal,1,1100,0,1100,17856.5,1,2,5,1/3/2019 16:45
T01158635,2572,Debit,Cash Withdrawal,1,4500,0,4500,78198.5,1,146,5,1/3/2019 8:29
T01158099,2573,Debit,Cash Withdrawal,1,9900,0,9900,8523,1,330,5,1/3/2019 14:56
T00833039,2574,Debit,Cash Withdrawal,1,2040,0,2040,27086.4,1,254,5,1/3/2019 9:19
T00833267,2575,Credit,Credit in Cash,,0,23324,23324,77411.2,1,57,5,1/3/2019 13:10
T00833042,2576,Debit,Cash Withdrawal,1,960,0,960,26126.4,1,254,5,1/3/2019 10:05
T00827969,2577,Debit,Cash Withdrawal,1,2640,0,2640,39043.7,1,74,5,1/3/2019 8:33
T00949595,2578,Debit,Cash Withdrawal,1,960,0,960,26380.8,1,298,5,1/3/2019 8:09
T00945043,2579,Debit,Cash Withdrawal,1,750,0,750,22420.2,1,39,5,1/3/2019 14:53
T01126819,2580,Debit,Cash Withdrawal,1,1680,0,1680,58419.9,1,338,5,1/3/2019 15:00
T01126387,2581,Debit,Cash Withdrawal,1,16600,0,16600,56176.6,1,121,5,1/3/2019 10:59
T01124901,2582,Debit,Cash Withdrawal,1,2240,0,2240,22202.6,1,125,5,1/3/2019 13:01
T01125893,2583,Debit,Cash Withdrawal,1,21300,0,21300,27584.6,1,53,5,1/3/2019 11:48
T01126292,2584,Debit,Cash Withdrawal,1,3000,0,3000,72776.6,1,121,5,1/3/2019 15:18
T01125796,2585,Debit,Cash Withdrawal,1,2300,0,2300,25284.6,1,53,5,1/3/2019 10:48
T00751206,2586,Debit,Cash Withdrawal,1,540,0,540,19408.5,1,97,5,1/3/2019 11:51
T00754423,2587,Debit,Cash Withdrawal,1,500,0,500,51564.7,1,252,5,1/3/2019 15:33
T00751443,2588,Debit,Cash Withdrawal,1,1680,0,1680,34707.7,1,51,5,1/3/2019 13:05
T00789962,2589,Debit,Cash Withdrawal,1,7900,0,7900,40078,1,105,5,1/3/2019 12:27
T01138496,2590,Debit,Cash Withdrawal,1,5760,0,5760,34876.5,1,6,5,1/3/2019 12:54
T01137671,2591,Debit,Cash Withdrawal,1,3200,0,3200,28882.9,1,219,5,1/3/2019 16:02
T01133778,2592,Debit,Cash Withdrawal,1,2520,0,2520,36172.1,1,296,5,1/3/2019 14:04
T01137318,2593,Debit,Credit Card Withdrawal,,1800,0,1800,3249.4,1,345,5,1/3/2019 13:30
T01271995,2594,Debit,Cash Withdrawal,1,2880,0,2880,83315.5,1,324,5,1/3/2019 11:05
T01270117,2595,Debit,Cash Withdrawal,1,5200,0,5200,55735.1,1,5,5,1/3/2019 16:28
T01273471,2596,Debit,Cash Withdrawal,1,550,0,550,18574.9,1,107,5,1/3/2019 14:31
T01269901,2597,Debit,Cash Withdrawal,1,4500,0,4500,41377.9,1,54,5,1/3/2019 10:18
T02452167,2598,Credit,Credit in Cash,,0,200,200,18122.8,1,236,5,1/3/2019 10:06
T02476050,2599,Debit,Cash Withdrawal,1,840,0,840,20809.1,1,41,5,1/3/2019 10:39
T02477424,2600,Debit,Cash Withdrawal,1,4500,0,4500,49105.5,1,162,5,1/3/2019 16:27
T00296871,2601,Debit,Cash Withdrawal,1,3000,0,3000,35976,1,188,5,1/3/2019 13:11
T00298296,2602,Debit,Cash Withdrawal,1,900,0,900,47296.8,1,40,5,1/3/2019 13:00
T00294377,2603,Debit,Cash Withdrawal,1,15900,0,15900,76491.4,1,122,5,1/3/2019 14:01
T00328809,2604,Debit,Cash Withdrawal,1,500,0,500,45550.6,1,72,5,1/3/2019 16:52
T00329100,2605,Debit,Cash Withdrawal,1,11100,0,11100,23816.4,1,199,5,1/3/2019 16:29
T00330420,2606,Debit,Cash Withdrawal,1,2200,0,2200,48396,1,286,5,1/3/2019 12:47
T00371186,2607,Debit,Cash Withdrawal,1,300,0,300,31184.2,1,226,5,1/3/2019 15:16
T00369812,2608,Debit,Cash Withdrawal,1,600,0,600,37214.7,1,179,5,1/3/2019 11:28
T00369907,2609,Debit,Cash Withdrawal,1,15100,0,15100,37814.7,1,179,5,1/3/2019 10:38
T00685851,2610,Debit,Cash Withdrawal,1,210,0,210,25709.2,1,151,5,1/3/2019 9:11
T00260891,2611,Debit,Cash Withdrawal,1,2280,0,2280,51237.8,1,267,5,1/3/2019 14:39
T00258989,2612,Debit,Cash Withdrawal,1,14800,0,14800,60005.5,1,278,5,1/3/2019 9:19
T00260872,2613,Debit,Cash Withdrawal,1,12480,0,12480,53517.8,1,267,5,1/3/2019 9:02
T00264097,2614,Debit,Cash Withdrawal,1,3120,0,3120,16662.9,1,327,5,1/3/2019 12:19
T00264811,2615,Debit,Cash Withdrawal,1,1440,0,1440,57813.3,1,196,5,1/3/2019 16:25
T00264933,2616,Debit,Cash Withdrawal,1,19400,0,19400,59253.3,1,196,5,1/3/2019 14:32
T01101009,2617,Debit,Cash Withdrawal,1,3300,0,3300,36358,1,169,5,1/3/2019 14:29
T01105975,2618,Debit,Credit Card Withdrawal,,2400,0,2400,67783,1,162,5,1/3/2019 15:38
T00765920,2619,Debit,Cash Withdrawal,1,2400,0,2400,24043,1,186,5,1/3/2019 16:09
T00762682,2620,Debit,Cash Withdrawal,1,4850,0,4850,14590.5,1,16,5,1/3/2019 16:10
T00762514,2621,Debit,Cash Withdrawal,1,1920,0,1920,21755.7,1,211,5,1/3/2019 15:33
T00834927,2622,Debit,Cash Withdrawal,1,1800,0,1800,24172.6,1,130,5,1/3/2019 14:48
T01068824,2623,Debit,Cash Withdrawal,1,2000,0,2000,29405.8,1,350,5,1/3/2019 8:49
T01070469,2624,Debit,Cash Withdrawal,1,3100,0,3100,21341.6,1,82,5,1/3/2019 8:51
T01072269,2625,Credit,Credit in Cash,,0,13889,13889,43184.5,1,51,5,1/3/2019 15:42
T01072043,2626,Debit,Cash Withdrawal,1,2900,0,2900,60418.5,1,342,5,1/3/2019 13:48
T01068432,2627,Debit,Cash Withdrawal,1,1200,0,1200,50719.1,1,193,5,1/3/2019 10:48
T00687411,2628,Debit,Cash Withdrawal,1,100,0,100,25480.5,1,140,5,1/3/2019 12:56
T00690529,2629,Debit,Cash Withdrawal,1,1100,0,1100,30276.5,1,120,5,1/3/2019 15:52
T00688766,2630,Debit,Cash Withdrawal,1,960,0,960,43328.3,1,208,5,1/3/2019 12:45
T00689470,2631,Debit,Cash Withdrawal,1,6300,0,6300,50739.3,1,257,5,1/3/2019 15:25
T00728076,2632,Debit,Cash Withdrawal,1,560,0,560,18138.7,1,123,5,1/3/2019 16:34
T00728074,2633,Debit,Cash Withdrawal,1,1040,0,1040,17098.7,1,123,5,1/3/2019 15:16
T00726812,2634,Debit,Cash Withdrawal,1,3300,0,3300,56249.4,1,10,5,1/3/2019 11:07
T00632283,2635,Debit,Cash Withdrawal,1,3120,0,3120,36652.8,1,37,5,1/3/2019 14:15
T00631000,2636,Debit,Cash Withdrawal,1,780,0,780,15824.5,1,207,5,1/3/2019 15:21
T00703603,2637,Debit,Cash Withdrawal,1,14560,0,14560,31742.1,1,35,5,1/3/2019 13:32
T00702466,2638,Debit,Cash Withdrawal,1,400,0,400,23341.1,1,37,5,1/3/2019 10:35
T00706009,2639,Debit,Cash Withdrawal,1,1500,0,1500,72523.6,1,248,5,1/3/2019 8:44
T00707759,2640,Credit,Credit in Cash,,0,33300,33300,78169.3,1,146,5,1/3/2019 9:51
T00804953,2641,Debit,Cash Withdrawal,1,2280,0,2280,39606.6,1,21,5,1/3/2019 14:54
T00564395,2642,Debit,Cash Withdrawal,1,1500,0,1500,36554.8,1,91,5,1/3/2019 9:37
T00567716,2643,Debit,Cash Withdrawal,1,4500,0,4500,770.8,1,157,5,1/3/2019 15:19
T00566858,2644,Debit,Cash Withdrawal,1,1920,0,1920,22404.2,1,216,5,1/3/2019 9:40
T00567409,2645,Debit,Cash Withdrawal,1,2040,0,2040,31852.6,1,155,5,1/3/2019 11:58
T01311582,2646,Debit,Cash Withdrawal,1,22500,0,22500,68601.5,1,99,5,1/3/2019 11:01
T01596813,2647,Debit,Cash Withdrawal,1,4800,0,4800,40701.4,1,188,5,1/3/2019 10:53
T01587134,2648,Debit,Cash Withdrawal,1,3900,0,3900,46905.2,1,184,5,1/3/2019 11:14
T01599097,2649,Debit,Cash Withdrawal,1,7500,0,7500,73592.5,1,145,5,1/3/2019 14:02
T01584524,2650,Debit,Cash Withdrawal,1,2300,0,2300,24217.2,1,26,5,1/3/2019 14:54
T02439117,2651,Debit,Cash Withdrawal,1,6600,0,6600,36543.3,1,170,5,1/3/2019 8:14
T02434725,2652,Debit,Cash Withdrawal,1,7400,0,7400,42277.9,1,325,5,1/3/2019 12:55
T00860155,2653,Debit,Cash Withdrawal,1,4250,0,4250,13851.1,1,329,5,1/3/2019 15:58
T00855717,2654,Debit,Cash Withdrawal,1,15200,0,15200,50727.2,1,174,5,1/3/2019 10:52
T00857900,2655,Debit,Cash Withdrawal,1,10900,0,10900,37097.9,1,89,5,1/3/2019 13:26
T00857216,2656,Debit,Cash Withdrawal,1,5400,0,5400,23060.3,1,72,5,1/3/2019 9:52
T00856613,2657,Debit,Cash Withdrawal,1,2520,0,2520,13771.3,1,318,5,1/3/2019 12:31
T00908365,2658,Debit,Cash Withdrawal,1,14300,0,14300,45098,1,187,5,1/3/2019 16:08
T00993431,2659,Debit,Cash Withdrawal,1,2400,0,2400,65048.8,1,180,5,1/3/2019 13:33
T00992103,2660,Debit,Cash Withdrawal,1,1280,0,1280,39832,1,329,5,1/3/2019 12:18
T01215085,2661,Debit,Cash Withdrawal,1,700,0,700,49135.7,1,179,5,1/3/2019 16:32
T01197482,2662,Debit,Cash Withdrawal,1,500,0,500,30935.8,1,309,5,1/3/2019 9:10
T00820312,2663,Debit,Cash Withdrawal,1,2700,0,2700,17350.1,1,183,5,1/3/2019 15:55
T00821984,2664,Debit,Cash Withdrawal,1,1800,0,1800,28990.9,1,58,5,1/3/2019 13:18
T00425788,2665,Debit,Credit Card Withdrawal,,2100,0,2100,43852.6,1,34,5,1/3/2019 15:36
T00424016,2666,Debit,Cash Withdrawal,1,690,0,690,17134.1,1,81,5,1/3/2019 11:45
T00425783,2667,Debit,Credit Card Withdrawal,,1000,0,1000,42852.6,1,34,5,1/3/2019 9:55
T00427221,2668,Debit,Cash Withdrawal,1,880,0,880,20408.9,1,239,5,1/3/2019 16:00
T00484989,2669,Debit,Cash Withdrawal,1,2080,0,2080,15755.5,1,88,5,1/3/2019 13:25
T00561228,2670,Debit,Cash Withdrawal,1,210,0,210,18072.8,1,15,5,1/3/2019 10:42
T00558769,2671,Debit,Cash Withdrawal,1,3480,0,3480,17861.1,1,257,5,1/3/2019 11:18
T00562435,2672,Debit,Cash Withdrawal,1,930,0,930,36829.1,1,84,5,1/3/2019 8:37
T00812499,2673,Debit,Cash Withdrawal,1,2200,0,2200,29596.4,1,186,5,1/3/2019 8:59
T00382247,2674,Debit,Cash Withdrawal,1,1800,0,1800,28751,1,153,5,1/3/2019 15:07
T00379206,2675,Debit,Cash Withdrawal,1,23200,0,23200,57825.6,1,155,5,1/3/2019 8:41
T00382243,2676,Debit,Cash Withdrawal,1,2400,0,2400,26351,1,153,5,1/3/2019 9:05
T00384857,2677,Debit,Cash Withdrawal,1,1680,0,1680,23916.7,1,97,5,1/3/2019 11:23
T00387737,2678,Debit,Cash Withdrawal,1,600,0,600,30341.7,1,145,5,1/3/2019 16:47
T00385432,2679,Debit,Cash Withdrawal,1,8400,0,8400,86400.9,1,313,5,1/3/2019 8:52
T00384832,2680,Debit,Cash Withdrawal,1,3360,0,3360,20556.7,1,97,5,1/3/2019 9:18
T00387629,2681,Debit,Cash Withdrawal,1,2080,0,2080,28261.7,1,145,5,1/3/2019 9:52
T01089471,2682,Debit,Cash Withdrawal,1,750,0,750,72256.5,1,197,5,1/3/2019 15:10
T01088341,2683,Debit,Cash Withdrawal,1,840,0,840,24817,1,245,5,1/3/2019 15:37
T01086714,2684,Debit,Cash Withdrawal,1,15331,0,15331,64698,1,101,5,1/3/2019 9:42
T01292194,2685,Debit,Cash Withdrawal,1,840,0,840,40779,1,225,5,1/3/2019 15:39
T01279613,2686,Debit,Credit Card Withdrawal,,1800,0,1800,27673.1,1,69,5,1/3/2019 11:39
T01279779,2687,Debit,Cash Withdrawal,1,5000,0,5000,22673.1,1,69,5,1/3/2019 11:29
T00170209,2688,Debit,Cash Withdrawal,1,1760,0,1760,13739.7,1,299,5,1/3/2019 16:59
T00171623,2689,Debit,Cash Withdrawal,1,960,0,960,17001.7,1,337,5,1/3/2019 13:55
T00207491,2690,Debit,Cash Withdrawal,1,12480,0,12480,28288.7,1,101,5,1/3/2019 16:18
T00212596,2691,Debit,Cash Withdrawal,1,510,0,510,25291.1,1,86,5,1/3/2019 9:16
T00211272,2692,Debit,Cash Withdrawal,1,14700,0,14700,41787.1,1,92,5,1/3/2019 12:55
T00209510,2693,Debit,Cash Withdrawal,1,13600,0,13600,29429.1,1,288,5,1/3/2019 9:54
T00215700,2694,Debit,Cash Withdrawal,1,16000,0,16000,32807.2,1,91,5,1/3/2019 15:55
T00215000,2695,Debit,Cash Withdrawal,1,5400,0,5400,19636.5,1,350,5,1/3/2019 13:01
T00217998,2696,Debit,Cash Withdrawal,1,850,0,850,53317.1,1,252,5,1/3/2019 11:14
T00213786,2697,Debit,Cash Withdrawal,1,570,0,570,25036.8,1,180,5,1/3/2019 14:15
T00377979,2698,Debit,Cash Withdrawal,1,4800,0,4800,101409,1,187,5,1/3/2019 10:16
T00373172,2699,Credit,Credit in Cash,,0,3700,3700,23225,1,304,5,1/3/2019 12:04
T00377446,2700,Debit,Cash Withdrawal,1,800,0,800,27081.7,1,184,5,1/3/2019 15:56
T00161767,2701,Debit,Credit Card Withdrawal,,2200,0,2200,19575.9,1,266,5,1/3/2019 11:06
T00157341,2702,Debit,Cash Withdrawal,1,11680,0,11680,46265.4,1,215,5,1/3/2019 10:03
T00159738,2703,Debit,Cash Withdrawal,1,1500,0,1500,48885.4,1,224,5,1/3/2019 10:46
T00160648,2704,Credit,Credit in Cash,,0,27901,27901,56606.8,1,291,5,1/3/2019 11:05
T00995543,2705,Debit,Cash Withdrawal,1,3240,0,3240,33228.4,1,124,5,1/3/2019 16:45
T02648644,2706,Debit,Cash Withdrawal,1,6300,0,6300,24945.9,1,255,5,1/3/2019 16:40
T02653594,2707,Debit,Cash Withdrawal,1,600,0,600,49953,1,265,5,1/3/2019 9:50
T03044056,2708,Debit,Cash Withdrawal,1,6000,0,6000,23367.2,1,48,5,1/3/2019 15:43
T00934580,2709,Debit,Cash Withdrawal,1,5400,0,5400,34996.3,1,244,5,1/3/2019 14:37
T00933580,2710,Debit,Cash Withdrawal,1,2240,0,2240,24852.6,1,252,5,1/3/2019 8:18
T00934579,2711,Debit,Cash Withdrawal,1,1800,0,1800,33196.3,1,244,5,1/3/2019 14:17
T00938294,2712,Debit,Cash Withdrawal,1,1800,0,1800,30065,1,347,5,1/3/2019 16:51
T01091489,2713,Debit,Cash Withdrawal,1,150,0,150,16814.2,1,113,5,1/3/2019 15:04
T01090147,2714,Debit,Cash Withdrawal,1,3900,0,3900,59204.8,1,182,5,1/3/2019 13:34
T01092054,2715,Debit,Cash Withdrawal,1,2100,0,2100,6444.2,1,115,5,1/3/2019 9:08
T01091234,2716,Debit,Cash Withdrawal,1,1600,0,1600,30177,1,308,5,1/3/2019 16:32
T01093096,2717,Debit,Cash Withdrawal,1,2240,0,2240,25425.9,1,324,5,1/3/2019 12:57
T01090665,2718,Debit,Cash Withdrawal,1,2400,0,2400,20867.3,1,48,5,1/3/2019 8:17
T01092868,2719,Debit,Cash Withdrawal,1,3200,0,3200,35938.7,1,349,5,1/3/2019 14:10
T02257601,2720,Debit,Cash Withdrawal,1,960,0,960,46358.6,1,237,5,1/3/2019 9:32
T02256371,2721,Debit,Cash Withdrawal,1,11100,0,11100,53461.5,1,128,5,1/3/2019 8:46
T02135433,2722,Debit,Cash Withdrawal,1,8700,0,8700,31799.8,1,58,5,1/3/2019 9:09
T00077124,2723,Debit,Cash Withdrawal,1,24700,0,24700,44783.1,1,276,5,1/3/2019 12:50
T00077026,2724,Debit,Cash Withdrawal,1,500,0,500,44283.1,1,276,5,1/3/2019 9:27
T00075979,2725,Debit,Cash Withdrawal,1,1080,0,1080,50963.6,1,139,5,1/3/2019 14:44
T00081961,2726,Debit,Cash Withdrawal,1,2280,0,2280,37757.9,1,93,5,1/3/2019 15:52
T00078719,2727,Credit,Credit in Cash,,0,1100,1100,1100,1,310,5,1/3/2019 13:41
T00079468,2728,Debit,Cash Withdrawal,1,4200,0,4200,46866.2,1,27,5,1/3/2019 8:30
T00056410,2729,Debit,Cash Withdrawal,1,600,0,600,68137.6,1,122,5,1/3/2019 14:35
T00056032,2730,Debit,Cash Withdrawal,1,2160,0,2160,15187.1,1,110,5,1/3/2019 14:42
T00057617,2731,Debit,Cash Withdrawal,1,1040,0,1040,26786.2,1,94,5,1/3/2019 12:12
T00109804,2732,Debit,Cash Withdrawal,1,600,0,600,21822.3,1,46,5,1/3/2019 8:44
T00111072,2733,Debit,Cash Withdrawal,1,1700,0,1700,28097.1,1,141,5,1/3/2019 13:41
T00062032,2734,Debit,Cash Withdrawal,1,2640,0,2640,37301.7,1,167,5,1/3/2019 14:32
T00062957,2735,Debit,Cash Withdrawal,1,1700,0,1700,32461,1,311,5,1/3/2019 13:08
T00064890,2736,Debit,Cash Withdrawal,1,480,0,480,28634,1,263,5,1/3/2019 16:34
T00067173,2737,Credit,Credit in Cash,,0,800,800,27707,1,72,5,1/3/2019 11:02
T00066816,2738,Debit,Cash Withdrawal,1,6300,0,6300,38171.2,1,313,5,1/3/2019 9:44
T00069150,2739,Debit,Cash Withdrawal,1,1200,0,1200,26834.4,1,113,5,1/3/2019 12:52
T00916576,2740,Debit,Cash Withdrawal,1,11600,0,11600,31791.6,1,224,5,1/3/2019 10:41
T00912966,2741,Debit,Cash Withdrawal,1,7500,0,7500,61781.3,1,238,5,1/3/2019 12:00
T00914989,2742,Debit,Cash Withdrawal,1,2640,0,2640,45901.7,1,9,5,1/3/2019 16:39
T00913628,2743,Debit,Cash Withdrawal,1,7800,0,7800,51008.5,1,133,5,1/3/2019 9:38
T00523381,2744,Debit,Cash Withdrawal,1,2400,0,2400,68195.6,1,24,5,1/3/2019 10:07
T00524962,2745,Debit,Cash Withdrawal,1,1440,0,1440,38168.2,1,145,5,1/3/2019 14:02
T00581875,2746,Debit,Cash Withdrawal,1,690,0,690,22306.7,1,91,5,1/3/2019 13:05
T00583039,2747,Debit,Cash Withdrawal,1,5120,0,5120,44748.8,1,145,5,1/3/2019 14:39
T02279724,2748,Debit,Cash Withdrawal,1,6200,0,6200,32951.9,1,142,5,1/3/2019 8:35
T02305091,2749,Debit,Cash Withdrawal,1,8400,0,8400,68623.8,1,58,5,1/3/2019 12:47
T02304986,2750,Debit,Cash Withdrawal,1,4200,0,4200,64423.8,1,58,5,1/3/2019 16:08
T00469640,2751,Debit,Cash Withdrawal,1,24400,0,24400,40076.7,1,61,5,1/3/2019 11:05
T00470081,2752,Debit,Cash Withdrawal,1,560,0,560,22010.3,1,37,5,1/3/2019 11:17
T00497451,2753,Debit,Cash Withdrawal,1,5100,0,5100,84530.9,1,266,5,1/3/2019 13:10
T00496152,2754,Debit,Cash Withdrawal,1,390,0,390,19466.3,1,179,5,1/3/2019 15:43
T00496954,2755,Debit,Cash Withdrawal,1,3000,0,3000,69685.2,1,241,5,1/3/2019 8:06
T00700017,2756,Debit,Cash Withdrawal,1,1080,0,1080,29213.5,1,338,5,1/3/2019 16:14
T00767333,2757,Debit,Cash Withdrawal,1,600,0,600,14229.2,1,265,5,1/3/2019 13:08
T00771370,2758,Debit,Cash Withdrawal,1,1500,0,1500,24087.9,1,164,5,1/3/2019 13:47
T00872587,2759,Debit,Cash Withdrawal,1,4837,0,4837,58874.7,1,154,5,1/3/2019 16:44
T00618963,2760,Debit,Cash Withdrawal,1,2760,0,2760,28596.4,1,214,5,1/3/2019 8:06
T00616700,2761,Debit,Cash Withdrawal,1,1680,0,1680,34773.9,1,17,5,1/3/2019 10:32
T00617073,2762,Debit,Cash Withdrawal,1,500,0,500,36637.6,1,8,5,1/3/2019 8:04
T00618428,2763,Debit,Cash Withdrawal,1,4100,0,4100,20020,1,218,5,1/3/2019 9:33
T00660062,2764,Debit,Cash Withdrawal,1,2160,0,2160,35701.2,1,174,5,1/3/2019 12:24
T01876441,2765,Debit,Cash Withdrawal,1,1320,0,1320,70517.2,1,231,5,1/3/2019 15:56
T01890170,2766,Debit,Cash Withdrawal,1,600,0,600,26186.3,1,260,5,1/3/2019 9:27
T01908146,2767,Credit,Credit in Cash,,0,13300,13300,2958.8,1,320,5,1/3/2019 10:52
T02370195,2768,Debit,Cash Withdrawal,1,6000,0,6000,41857.8,1,166,5,1/3/2019 11:03
T02378640,2769,Debit,Cash Withdrawal,1,4300,0,4300,37532.1,1,338,5,1/3/2019 8:17
T02402659,2770,Debit,Cash Withdrawal,1,3900,0,3900,45094.1,1,38,5,1/3/2019 14:13
T00902397,2771,Debit,Cash Withdrawal,1,4800,0,4800,25096.5,1,37,5,1/3/2019 15:35
T00941189,2772,Debit,Cash Withdrawal,1,360,0,360,47428.3,1,223,5,1/3/2019 14:46
T00938929,2773,Debit,Cash Withdrawal,1,2000,0,2000,49870.1,1,325,5,1/3/2019 13:44
T00943700,2774,Debit,Cash Withdrawal,1,6900,0,6900,43111.1,1,49,5,1/3/2019 16:17
T01038750,2775,Debit,Cash Withdrawal,1,2760,0,2760,43383.7,1,303,5,1/3/2019 8:12
T01504504,2776,Debit,Cash Withdrawal,1,5100,0,5100,54131.2,1,128,5,1/3/2019 10:55
T01531463,2777,Debit,Cash Withdrawal,1,1080,0,1080,61531.9,1,221,5,1/3/2019 14:38
T01535297,2778,Debit,Cash Withdrawal,1,30700,0,30700,61264.9,1,19,5,1/3/2019 14:46
T00015875,2779,Debit,Cash Withdrawal,1,480,0,480,23052,1,179,5,1/3/2019 15:34
T00017444,2780,Debit,Cash Withdrawal,1,3480,0,3480,38270.2,1,102,5,1/3/2019 8:26
T00017443,2781,Debit,Cash Withdrawal,1,2160,0,2160,41750.2,1,102,5,1/3/2019 14:38
T00017447,2782,Debit,Cash Withdrawal,1,2880,0,2880,35390.2,1,102,5,1/3/2019 8:11
T00002317,2783,Debit,Cash Withdrawal,1,250,0,250,32585.2,1,2,5,1/3/2019 13:00
T00002927,2784,Debit,Cash Withdrawal,1,210,0,210,28677,1,285,5,1/3/2019 11:16
T00003694,2785,Debit,Cash Withdrawal,1,720,0,720,32844.3,1,80,5,1/3/2019 11:17
T00007143,2786,Debit,Cash Withdrawal,1,1600,0,1600,19565,1,338,5,1/3/2019 8:01
T00478936,2787,Debit,Cash Withdrawal,1,23700,0,23700,51762.6,1,249,5,1/3/2019 10:00
T00476849,2788,Debit,Cash Withdrawal,1,1200,0,1200,25673.5,1,71,5,1/3/2019 16:42
T00478133,2789,Debit,Cash Withdrawal,1,1920,0,1920,17906.7,1,323,5,1/3/2019 14:02
T00478442,2790,Debit,Cash Withdrawal,1,2160,0,2160,17540.4,1,173,5,1/3/2019 12:10
T00477425,2791,Debit,Cash Withdrawal,1,3000,0,3000,39968.4,1,285,5,1/3/2019 12:16
T00528636,2792,Debit,Cash Withdrawal,1,210,0,210,54563.2,1,293,5,1/3/2019 10:02
T00528638,2793,Debit,Cash Withdrawal,1,750,0,750,53813.2,1,293,5,1/3/2019 8:48
T00612603,2794,Debit,Cash Withdrawal,1,3300,0,3300,28412.4,1,223,5,1/3/2019 15:15
T00614864,2795,Debit,Cash Withdrawal,1,960,0,960,50579.7,1,161,5,1/3/2019 13:07
T00880980,2796,Debit,Cash Withdrawal,1,1600,0,1600,29991.9,1,239,5,1/3/2019 15:33
T00446151,2797,Debit,Cash Withdrawal,1,2400,0,2400,47679,1,53,5,1/3/2019 16:47
T00449133,2798,Debit,Cash Withdrawal,1,3300,0,3300,45884.8,1,199,5,1/3/2019 16:04
T00457508,2799,Debit,Cash Withdrawal,1,12200,0,12200,51811,1,34,5,1/3/2019 15:57
T00456848,2800,Debit,Cash Withdrawal,1,2900,0,2900,58670.2,1,151,5,1/3/2019 9:28
T01080465,2801,Debit,Cash Withdrawal,1,6300,0,6300,4890.6,1,252,5,1/3/2019 15:11
T01143089,2802,Debit,Credit Card Withdrawal,,1700,0,1700,38631.4,1,291,5,1/3/2019 10:29
